iucn_sid,sciname,old_cat,iucn_rgn,cat_score,cat_current
189818,Lestidiops jayakari,LC,europe,0,LC
194998,Lestidiops sphyrenoides,LC,europe,0,LC
13485635,Magnisudis atlantica,LC,europe,0,LC
194999,Paralepis coregonoides,LC,europe,0,LC
190101,Sudis hyalina,DD,europe,NA,DD
18177522,Pholis gunnellus,LC,europe,0,LC
190285,Ichthyococcus ovatus,LC,europe,0,LC
18252941,Polymetme corythaeola,LC,europe,0,LC
190258,Polymetme thaeocoryla,LC,europe,0,LC
198758,Vinciguerria attenuata,LC,europe,0,LC
18252952,Vinciguerria nimbaria,LC,europe,0,LC
198759,Vinciguerria poweriae,LC,europe,0,LC
18155933,Barbantus curvifrons,LC,europe,0,LC
18155939,Holtbyrnia anomala,LC,europe,0,LC
18155943,Holtbyrnia macrops,LC,europe,0,LC
18155946,Maulisia mauli,LC,europe,0,LC
18155949,Normichthys operosus,LC,europe,0,LC
190217,Platytroctes apus,LC,europe,0,LC
18155952,Sagamichthys schnakenbecki,LC,europe,0,LC
190147,Searsia koefoedi,LC,europe,0,LC
43972,Polyprion americanus,NT,europe,0.2,NT
188419,Abudefduf luridus,LC,europe,0,LC
188324,Chromis chromis,LC,europe,0,LC
190279,Pomatomus saltatrix,NT,europe,0.2,NT
198558,Priacanthus arenatus,LC,europe,0,LC
18237796,Cottunculus konstantinovi,DD,europe,NA,DD
18237799,Cottunculus microps,DD,europe,NA,DD
190065,Cottunculus thomsonii,LC,europe,0,LC
190378,Regalecus glesne,LC,europe,0,LC
18227123,Saccopharynx ampullaceus,DD,europe,NA,DD
198560,Scorpaena elongata,LC,europe,0,LC
198744,Scorpaena loppei,LC,europe,0,LC
198745,Scorpaena maderensis,LC,europe,0,LC
198746,Scorpaena notata,LC,europe,0,LC
198747,Scorpaena porcus,LC,europe,0,LC
198749,Scorpaenodes arenai,DD,europe,NA,DD
195093,Helicolenus dactylopterus,LC,europe,0,LC
154816,Sebastes mentella,EN,europe,0.6,EN
18237897,Sebastes viviparus,LC,europe,0,LC
189828,Trachyscorpia cristulata,LC,europe,0,LC
198711,Anthias anthias,LC,europe,0,LC
155318,Serranus atricauda,DD,europe,NA,DD
198551,Serranus cabrilla,LC,europe,0,LC
198712,Serranus hepatus,LC,europe,0,LC
190315,Serrivomer beanii,LC,europe,0,LC
198547,Bathysolea profundicola,LC,europe,0,LC
155044,Buglossidium luteum,LC,europe,0,LC
155215,Dicologlossa cuneata,LC,europe,0,LC
198734,Microchirus azevia,LC,europe,0,LC
15622649,Microchirus boscanion,LC,europe,0,LC
198735,Microchirus ocellatus,DD,europe,NA,DD
198736,Microchirus variegatus,LC,europe,0,LC
198737,Monochirus hispidus,LC,europe,0,LC
198738,Pegusa impar,DD,europe,NA,DD
198553,Pegusa lascaris,LC,europe,0,LC
15622678,Solea senegalensis,DD,europe,NA,DD
15622684,Dagetichthys lusitanica,DD,europe,NA,DD
198740,Synapturichthys kleinii,LC,europe,0,LC
42874318,Sphyraena intermedia,DD,europe,NA,DD
198565,Sphyraena sphyraena,DD,europe,NA,DD
198714,Sphyraena viridensis,DD,europe,NA,DD
18253276,Argyropelecus aculeatus,LC,europe,0,LC
18253282,Argyropelecus gigas,LC,europe,0,LC
154998,Argyropelecus hemigymnus,LC,europe,0,LC
18253287,Argyropelecus olfersii,LC,europe,0,LC
198760,Maurolicus muelleri,LC,europe,0,LC
18253296,Sternoptyx diaphana,LC,europe,0,LC
190145,Sternoptyx pseudobscura,LC,europe,0,LC
18253303,Valenciennellus tripunctulatus,LC,europe,0,LC
18178606,Anisarchus medius,LC,europe,0,LC
18178611,Chirolophis ascanii,LC,europe,0,LC
18179374,Leptoclinus maculatus,LC,europe,0,LC
190479,Lumpenus lampretaeformis,LC,europe,0,LC
18256447,Astronesthes gemmifer,LC,europe,0,LC
190229,Astronesthes leucopogon,LC,europe,0,LC
190361,Astronesthes niger,LC,europe,0,LC
18256458,Bathophilus digitatus,DD,europe,NA,DD
198761,Bathophilus nigerrimus,LC,europe,0,LC
18256490,Bathophilus vaillanti,LC,europe,0,LC
18256504,Borostomias abyssorum,DD,europe,NA,DD
198762,Borostomias antarcticus,LC,europe,0,LC
190203,Chauliodus danae,LC,europe,0,LC
190324,Chauliodus sloani,LC,europe,0,LC
190291,Chirostomias pliopterus,LC,europe,0,LC
18256560,Echiostoma barbatum,LC,europe,0,LC
18256726,Eustomias braueri,DD,europe,NA,DD
18256883,Eustomias filifer,LC,europe,0,LC
18256943,Eustomias obscurus,LC,europe,0,LC
18256992,Flagellostomias boureei,LC,europe,0,LC
18257189,Grammatostomias flagellibarba,LC,europe,0,LC
18257198,Idiacanthus fasciola,LC,europe,0,LC
18257269,Leptostomias gladiator,LC,europe,0,LC
190149,Malacosteus niger,LC,europe,0,LC
18257303,Melanostomias bartonbeani,LC,europe,0,LC
18257306,Melanostomias macrophotus,LC,europe,0,LC
18257309,Melanostomias valdiviae,LC,europe,0,LC
18257331,Neonesthes capensis,LC,europe,0,LC
18257417,Pachystomias microdon,LC,europe,0,LC
190302,Photostomias guernei,LC,europe,0,LC
18257501,Rhadinesthes decimus,LC,europe,0,LC
198563,Stomias boa,LC,europe,0,LC
18257533,Stomias brevibarbatus,LC,europe,0,LC
18257655,Stomias longibarbatus,LC,europe,0,LC
18257684,Trigonolampa miriceps,LC,europe,0,LC
198715,Stromateus fiatola,LC,europe,0,LC
194989,Dysomma brevirostre,LC,europe,0,LC
199249,Histiobranchus bathybius,LC,europe,0,LC
199242,Ilyophis arx,DD,europe,NA,DD
199057,Ilyophis blachei,LC,europe,0,LC
199068,Ilyophis brunneus,LC,europe,0,LC
155190,Simenchelys parasitica,LC,europe,0,LC
155246,Synaphobranchus kaupii,LC,europe,0,LC
155213,Synodus saurus,LC,europe,0,LC
198716,Tetragonurus cuvieri,LC,europe,0,LC
193691,Canthigaster capistrata,LC,europe,0,LC
193758,Ephippion guttifer,DD,europe,NA,DD
190464,Lagocephalus lagocephalus,LC,europe,0,LC
193771,Sphoeroides marmoratus,LC,europe,0,LC
190193,Sphoeroides pachygaster,LC,europe,0,LC
155168,Hoplostethus atlanticus,VU,europe,0.4,VU
198717,Echiichthys vipera,LC,europe,0,LC
198718,Trachinus araneus,LC,europe,0,LC
198719,Trachinus draco,LC,europe,0,LC
198720,Trachinus radiatus,LC,europe,0,LC
18127641,Trachipterus arcticus,LC,europe,0,LC
198608,Trachipterus trachypterus,LC,europe,0,LC
190346,Zu cristatus,LC,europe,0,LC
18179793,Aphanopus carbo,LC,europe,0,LC
18179796,Benthodesmus simonyi,LC,europe,0,LC
190090,Trichiurus lepturus,DD,europe,NA,DD
198750,Chelidonichthys cuculus,LC,europe,0,LC
198752,Chelidonichthys lucerna,LC,europe,0,LC
198753,Chelidonichthys obscurus,LC,europe,0,LC
198754,Eutrigla gurnardus,LC,europe,0,LC
198546,Lepidotrigla cavillone,LC,europe,0,LC
198755,Lepidotrigla dieuzeidei,LC,europe,0,LC
185146,Tripterygion delaisi,LC,europe,0,LC
179034,Tripterygion tartessicum,LC,europe,0,LC
198722,Uranoscopus scaber,LC,europe,0,LC
198769,Zeus faber,DD,europe,NA,DD
18179805,Lycenchelys alba,DD,europe,NA,DD
18179810,Lycenchelys muraena,DD,europe,NA,DD
18179815,Lycenchelys sarsii,LC,europe,0,LC
18179820,Lycodes esmarkii,LC,europe,0,LC
18179823,Lycodes eudipleurostictus,LC,europe,0,LC
18179826,Lycodes frigidus,DD,europe,NA,DD
18179829,Lycodes gracilis,LC,europe,0,LC
18179837,Lycodes pallidus,LC,europe,0,LC
18179841,Lycodes reticulatus,LC,europe,0,LC
18179844,Lycodes rossi,LC,europe,0,LC
18179848,Lycodes seminudus,LC,europe,0,LC
18179852,Lycodes squamiventer,LC,europe,0,LC
18179861,Lycodes terraenovae,DD,europe,NA,DD
18180935,Lycodonus flagellicauda,LC,europe,0,LC
198723,Melanostigma atlanticum,LC,europe,0,LC
18180983,Pachycara bulbiceps,DD,europe,NA,DD
18180998,Pachycara crassiceps,DD,europe,NA,DD
18181090,Zoarces viviparus,LC,europe,0,LC
18258153,Minyichthys sentus,DD,europe,NA,DD
198766,Syngnathus phlegon,DD,europe,NA,DD
18258249,Syngnathus rostellatus,LC,europe,0,LC
18258256,Syngnathus schmidti,DD,europe,NA,DD
198767,Syngnathus typhle,LC,europe,0,LC
18901743,Chimaera opalescens,LC,europe,0,LC
41823,Heptranchias perlo,DD,europe,NA,DD
161691,Raja brachyura,NT,europe,0.2,NT
60225,Isurus paucus,DD,europe,NA,DD
161696,Alopias superciliosus,EN,europe,0.6,EN
161666,Neoraja caerulea,LC,europe,0,LC
41801,Echinorhinus brucus,EN,europe,0.6,EN
161425,Raja undulata,NT,europe,0.2,NT
63104,Hydrolagus mirabilis,LC,europe,0,LC
161432,Somniosus rostratus,DD,europe,NA,DD
63103,Hydrolagus pallidus,LC,europe,0,LC
41794,Chlamydoselachus anguineus,LC,europe,0,LC
91209505,Squalus acanthias,EN,europe,0.6,EN
60242,Etmopterus princeps,LC,europe,0,LC
41798,Deania calceus,EN,europe,0.6,EN
161377,Rajella lintea,LC,europe,0,LC
63114,Chimaera monstrosa,NT,europe,0.2,NT
63115,Bathyraja pallida,LC,europe,0,LC
161383,Neoraja iberica,LC,europe,0,LC
63119,Amblyraja hyperborea,LC,europe,0,LC
161388,Etmopterus spinax,NT,europe,0.2,NT
44657,Apristurus microps,LC,europe,0,LC
63131,Rhinobatos rhinobatos,EN,europe,0.6,EN
161398,Galeus melastomus,LC,europe,0,LC
161397,Torpedo torpedo,LC,europe,0,LC
11200,Lamna nasus,CR,europe,0.8,CR
46864,Centroselachus crepidater,LC,europe,0,LC
60214,Squaliolus laticaudus,LC,europe,0,LC
60213,Somniosus microcephalus,NT,europe,0.2,NT
63123,Hydrolagus affinis,LC,europe,0,LC
60215,Zameus squamulosus,DD,europe,NA,DD
63126,Malacoraja spinacidermis,LC,europe,0,LC
60212,Isistius plutodus,LC,europe,0,LC
63127,Bathyraja richardsoni,LC,europe,0,LC
63149,Galeus atlanticus,NT,europe,0.2,NT
161748,Dasyatis marmorata,DD,europe,NA,DD
63146,Raja montagui,LC,europe,0,LC
39374,Carcharhinus longimanus,EN,europe,0.6,EN
44216,Apristurus laurussonii,LC,europe,0,LC
161485,Mustelus punctulatus,VU,europe,0.4,VU
63141,Oxynotus centrina,VU,europe,0.4,VU
39370,Carcharhinus falciformis,DD,europe,NA,DD
161484,Scyliorhinus stellaris,NT,europe,0.2,NT
41747,Centroscymnus coelolepis,EN,europe,0.6,EN
39381,Prionace glauca,NT,europe,0.2,NT
41741,Carcharhinus brachyurus,DD,europe,NA,DD
39378,Galeocerdo cuvier,DD,europe,NA,DD
161491,Amblyraja jenseni,LC,europe,0,LC
161731,Pteroplatytrygon violacea,LC,europe,0,LC
39385,Sphyrna lewini,DD,europe,NA,DD
39388,Sphyrna zygaena,DD,europe,NA,DD
63153,Gymnura altavela,CR,europe,0.8,CR
39336,Odontaspis noronhai,DD,europe,NA,DD
60139,Harriotta haeckeli,LC,europe,0,LC
60140,Harriotta raleighana,LC,europe,0,LC
161717,Scymnodon ringens,LC,europe,0,LC
161443,Etmopterus pusillus,DD,europe,NA,DD
161453,Dasyatis pastinaca,VU,europe,0.4,VU
39341,Isurus oxyrinchus,DD,europe,NA,DD
39339,Alopias vulpinus,EN,europe,0.6,EN
39352,Galeorhinus galeus,VU,europe,0.4,VU
161461,Leucoraja fullonica,VU,europe,0.4,VU
161464,Leucoraja circularis,EN,europe,0.6,EN
161463,Rhinoptera marginata,DD,europe,NA,DD
10030,Hexanchus griseus,LC,europe,0,LC
161459,Raja maderensis,VU,europe,0.4,VU
60145,Rhinochimaera atlantica,LC,europe,0,LC
39358,Mustelus mustelus,VU,europe,0.4,VU
39357,Mustelus asterias,NT,europe,0.2,NT
161705,Galeus murinus,LC,europe,0,LC
44566,Pseudotriakis microdon,DD,europe,NA,DD
44565,Mitsukurina owstoni,LC,europe,0,LC
161564,Carcharhinus altimus,DD,europe,NA,DD
60127,Aetomylaeus bovinus,CR,europe,0.8,CR
161551,Deania profundorum,DD,europe,NA,DD
39400,Raja microocellata,NT,europe,0.2,NT
161542,Amblyraja radiata,LC,europe,0,LC
161521,Centroscyllium fabricii,LC,europe,0,LC
161513,Taeniurops grabatus,DD,europe,NA,DD
3853,Carcharhinus plumbeus,EN,europe,0.6,EN
3854,Carcharias taurus,CR,europe,0.8,CR
42700,Apristurus melanoasper,LC,europe,0,LC
6229,Dalatias licha,EN,europe,0.6,EN
3855,Carcharodon carcharias,CR,europe,0.8,CR
161626,Leucoraja naevus,LC,europe,0,LC
41876,Odontaspis ferox,CR,europe,0.8,CR
18584848,Pristis pristis,CR,europe,0.8,CR
3851,Carcharhinus limbatus,DD,europe,NA,DD
3852,Carcharhinus obscurus,DD,europe,NA,DD
4292,Cetorhinus maximus,EN,europe,0.6,EN
161345,Rajella bathyphila,LC,europe,0,LC
61408,Rostroraja alba,CR,europe,0.8,CR
61405,Leucoraja melitensis,CR,europe,0.8,CR
161371,Rajella bigelowi,LC,europe,0,LC
41871,Centrophorus squamosus,EN,europe,0.6,EN
161366,Bathyraja spinicauda,LC,europe,0,LC
161361,Oxynotus paradoxus,DD,europe,NA,DD
161328,Torpedo marmorata,LC,europe,0,LC
44599,Apristurus manis,LC,europe,0,LC
18175,Pristis pectinata,CR,europe,0.8,CR
61418,Squatina oculata,CR,europe,0.8,CR
61417,Squatina aculeata,CR,europe,0.8,CR
41830,Isistius brasiliensis,NA,europe,0.8,CR
41830,Isistius brasiliensis,NA,europe,NA,DD
41830,Isistius brasiliensis,NA,europe,0.8,CR
41830,Isistius brasiliensis,NA,europe,0.6,EN
161569,Myliobatis aquila,VU,europe,0.4,VU
187678,Lappanella fasciata,LC,europe,0,LC
187775,Symphodus doderleini,LC,europe,0,LC
187756,Symphodus melanocercus,LC,europe,0,LC
187492,Symphodus ocellatus,LC,europe,0,LC
187573,Symphodus rostratus,LC,europe,0,LC
194898,Solea aegyptiaca,LC,europe,0,LC
194818,Paralepis speciosa,LC,europe,0,LC
194848,Parophidion vassali,DD,europe,NA,DD
194847,Ophidion rochei,DD,europe,NA,DD
194815,Ophichthus rufus,LC,europe,0,LC
194844,Notoscopelus elongatus,LC,europe,0,LC
194840,Rhynchogadus hepaticus,DD,europe,NA,DD
194838,Lepidion lepidion,LC,europe,0,LC
194821,Eretmophorus kleinenbergi,LC,europe,0,LC
194850,Nansenia iberica,DD,europe,NA,DD
194819,Coelorinchus mediterraneus,LC,europe,0,LC
194901,Paraliparis murieli,DD,europe,NA,DD
194900,Eutelichthys leptochirus,DD,europe,NA,DD
194814,Panturichthys fowleri,DD,europe,NA,DD
194902,Cyclothone pygmaea,LC,europe,0,LC
194843,Opeatogenys gracilis,LC,europe,0,LC
194860,Microichthys sanzoi,DD,europe,NA,DD
194859,Microichthys coccoi,LC,europe,0,LC
194846,Echiodon dentatus,LC,europe,0,LC
194845,Grammonus ater,LC,europe,0,LC
194851,Microlipophrys adriaticus,LC,europe,0,LC
194853,Microlipophrys dalmatinus,LC,europe,0,LC
194854,Microlipophrys nigriceps,LC,europe,0,LC
194855,Parablennius rouxi,LC,europe,0,LC
154972,Parablennius zvonimiri,LC,europe,0,LC
194856,Salaria basilisca,LC,europe,0,LC
194895,Tripterygion melanurum,LC,europe,0,LC
194896,Tripterygion tripteronotum,LC,europe,0,LC
187752,Coris julis,LC,europe,0,LC
49911704,Trisopterus capelanus,LC,europe,0,LC
15622233,Symphurus insularis,LC,europe,0,LC
50078139,Monochirus atlanticus,LC,europe,0,LC
50107605,Actinia cari,DD,europe,NA,DD
50113365,Cribrinopsis crassa,LC,europe,0,LC
50148695,Paranemonia vouliagmeniensis,EN,europe,0.6,EN
50148787,Segonzactis hartogi,DD,europe,NA,DD
50016125,Crassophyllum thessalonicae,EN,europe,0.6,EN
194904,Syngnathus tenuirostris,DD,europe,NA,DD
10069,Hippocampus hippocampus,DD,europe,NA,DD
41006,Hippocampus guttulatus,DD,europe,NA,DD
155204,Lycodes paamiuti,LC,europe,0,LC
56084246,Lycenchelys platyrhina,DD,europe,NA,DD
18155925,Mallotus villosus,LC,europe,0,LC
155013,Parablennius parvicornis,LC,europe,0,LC
56780905,Lesueurigobius heterofasciatus,LC,europe,0,LC
185129,Ophioblennius atlanticus,LC,europe,0,LC
56781081,Vanneaugobius dollfusi,LC,europe,0,LC
56852298,Kyphosus bigibbus,DD,europe,NA,DD
46086190,Kyphosus vaigiensis,DD,europe,NA,DD
57693936,Bathyonus laticeps,LC,europe,0,LC
57714556,Barathrites iris,DD,europe,NA,DD
57453548,Aphyonus gelatinosus,LC,europe,0,LC
57452852,Meteoria erythrops,DD,europe,NA,DD
57453584,Nybelinella erikssoni,DD,europe,NA,DD
57453648,Bythites islandicus,DD,europe,NA,DD
57453743,Bajacalifornia calcarata,DD,europe,NA,DD
57453696,Holcomycteronus squamosus,DD,europe,NA,DD
57453720,Maulisia argipalla,DD,europe,NA,DD
15147816,Bajacalifornia megalops,LC,europe,0,LC
15147965,Bathyprion danae,DD,europe,NA,DD
190482,Conocara fiolenti,DD,europe,NA,DD
15148742,Einara macrolepis,DD,europe,NA,DD
15148858,Herwigia kreffti,DD,europe,NA,DD
154801,Talismania mekistonema,DD,europe,NA,DD
57825241,Einara edentula,DD,europe,NA,DD
58241062,Dolichopteryx longipes,LC,europe,0,LC
190123,Cheilopogon cyanopterus,NA,europe,0.8,CR
190123,Cheilopogon cyanopterus,NA,europe,NA,DD
190123,Cheilopogon cyanopterus,NA,europe,0.8,CR
190123,Cheilopogon cyanopterus,NA,europe,0.6,EN
190391,Cheilopogon furcatus,LC,europe,0,LC
198713,Serranus scriba,LC,europe,0,LC
155030,Macroramphosus scolopax,LC,europe,0,LC
15601937,Nansenia atlantica,DD,europe,NA,DD
15601940,Nansenia tenera,DD,europe,NA,DD
60472006,Linophryne maderensis,DD,europe,NA,DD
60472779,Linophryne sexfilis,DD,europe,NA,DD
21113038,Caranx fischeri,DD,europe,NA,DD
198765,Syngnathus acus,LC,europe,0,LC
16781113,Fistularia petimba,NA,europe,0.8,CR
16781113,Fistularia petimba,NA,europe,NA,DD
16781113,Fistularia petimba,NA,europe,0.8,CR
16781113,Fistularia petimba,NA,europe,0.6,EN
13462757,Bathypterois phenax,LC,europe,0,LC
13486169,Synodus synodus,LC,europe,0,LC
61984292,Gnatholepis thompsoni,LC,europe,0,LC
64372284,Epizoanthus tergestinus,DD,europe,NA,DD
50161085,Epizoanthus frenzeli,DD,europe,NA,DD
50161091,Epizoanthus paguricola,DD,europe,NA,DD
50161093,Epizoanthus paxii,DD,europe,NA,DD
65475413,Epizoanthus univittatus,DD,europe,NA,DD
65476067,Epizoanthus vagus,DD,europe,NA,DD
50161095,Epizoanthus steueri,DD,europe,NA,DD
50161089,Epizoanthus mediterraneus,DD,europe,NA,DD
21133172,Aulostomus strigosus,LC,europe,0,LC
10066,Hippocampus erectus,NA,europe,0.8,CR
10066,Hippocampus erectus,NA,europe,NA,DD
10066,Hippocampus erectus,NA,europe,0.8,CR
10066,Hippocampus erectus,NA,europe,0.6,EN
64409,Mycteroperca fusca,VU,europe,0.4,VU
67962484,Asthenomacrurus victoris,NA,europe,0.8,CR
67962484,Asthenomacrurus victoris,NA,europe,NA,DD
67962484,Asthenomacrurus victoris,NA,europe,0.8,CR
67962484,Asthenomacrurus victoris,NA,europe,0.6,EN
67962660,Brotulotaenia nigra,NA,europe,0.8,CR
67962660,Brotulotaenia nigra,NA,europe,NA,DD
67962660,Brotulotaenia nigra,NA,europe,0.8,CR
67962660,Brotulotaenia nigra,NA,europe,0.6,EN
67963784,Cetichthys indagator,NA,europe,0.8,CR
67963784,Cetichthys indagator,NA,europe,NA,DD
67963784,Cetichthys indagator,NA,europe,0.8,CR
67963784,Cetichthys indagator,NA,europe,0.6,EN
67963815,Echinomacrurus mollis,DD,europe,NA,DD
67963974,Gaidropsarus guttatus,DD,europe,NA,DD
67963992,Himantolophus mauli,LC,europe,0,LC
67964123,Lasiognathus amphirhamphus,DD,europe,NA,DD
67964264,Lepidion schmidti,NA,europe,0.8,CR
67964264,Lepidion schmidti,NA,europe,NA,DD
67964264,Lepidion schmidti,NA,europe,0.8,CR
67964264,Lepidion schmidti,NA,europe,0.6,EN
67964394,Leptoderma macrophthalmum,DD,europe,NA,DD
67964577,Linophryne arcturi,NA,europe,0.8,CR
67964577,Linophryne arcturi,NA,europe,NA,DD
67964577,Linophryne arcturi,NA,europe,0.8,CR
67964577,Linophryne arcturi,NA,europe,0.6,EN
67964842,Linophryne brevibarbata,LC,europe,0,LC
67964953,Melamphaes falsidicus,NA,europe,0.8,CR
67964953,Melamphaes falsidicus,NA,europe,NA,DD
67964953,Melamphaes falsidicus,NA,europe,0.8,CR
67964953,Melamphaes falsidicus,NA,europe,0.6,EN
67965135,Mirapinna esau,DD,europe,NA,DD
67965222,Oneirodes anisacanthus,DD,europe,NA,DD
67965706,Oneirodes posti,DD,europe,NA,DD
67965997,Paracetonurus flagellicauda,DD,europe,NA,DD
67966147,Paraliparis nigellus,DD,europe,NA,DD
67966167,Poromitra nigriceps,LC,europe,0,LC
67966197,Protogrammus sousai,DD,europe,NA,DD
67966222,Schedophilus maculatus,NA,europe,0.8,CR
67966222,Schedophilus maculatus,NA,europe,NA,DD
67966222,Schedophilus maculatus,NA,europe,0.8,CR
67966222,Schedophilus maculatus,NA,europe,0.6,EN
67966246,Sciadonus pedicellaris,NA,europe,0.8,CR
67966246,Sciadonus pedicellaris,NA,europe,NA,DD
67966246,Sciadonus pedicellaris,NA,europe,0.8,CR
67966246,Sciadonus pedicellaris,NA,europe,0.6,EN
67966271,Scopelosaurus smithii,NA,europe,0.8,CR
67966271,Scopelosaurus smithii,NA,europe,NA,DD
67966271,Scopelosaurus smithii,NA,europe,0.8,CR
67966271,Scopelosaurus smithii,NA,europe,0.6,EN
67966291,Scorpaena canariensis,DD,europe,NA,DD
67966314,Spectrunculus crassus,LC,europe,0,LC
67966400,Trachonurus villosus,NA,europe,0.8,CR
67966400,Trachonurus villosus,NA,europe,NA,DD
67966400,Trachonurus villosus,NA,europe,0.8,CR
67966400,Trachonurus villosus,NA,europe,0.6,EN
67966420,Uncisudis quadrimaculata,DD,europe,NA,DD
67966497,Puck pinnata,NA,europe,0.8,CR
67966497,Puck pinnata,NA,europe,NA,DD
67966497,Puck pinnata,NA,europe,0.8,CR
67966497,Puck pinnata,NA,europe,0.6,EN
2539,Balistes vetula,DD,europe,NA,DD
199413,Gnathophis codoniphorus,DD,europe,NA,DD
199078,Heteroconger longissimus,LC,europe,0,LC
199360,Paraconger macrops,DD,europe,NA,DD
199161,Pseudophichthys splendens,DD,europe,NA,DD
21110389,Apletodon pellegrini,DD,europe,NA,DD
60470344,Diplecogaster ctenocrypta,DD,europe,NA,DD
187495,Bodianus scrofa,VU,europe,0.4,VU
67963793,Coryphaenoides thelestomus,DD,europe,NA,DD
15522152,Coryphaenoides zaniophorus,LC,europe,0,LC
60470467,Gadomus arcuatus,DD,europe,NA,DD
190126,Gadomus dispar,DD,europe,NA,DD
190338,Nezumia longebarbata,DD,europe,NA,DD
15522210,Sphagemacrurus hirundo,LC,europe,0,LC
16781168,Stephanolepis hispidus,LC,europe,0,LC
195708,Gymnothorax bacalladoi,DD,europe,NA,DD
190250,Gymnothorax maderensis,LC,europe,0,LC
190318,Gymnothorax polygonius,DD,europe,NA,DD
195805,Gymnothorax vicinus,DD,europe,NA,DD
195810,Muraena augusti,LC,europe,0,LC
198998,Myrichthys pardalis,LC,europe,0,LC
193768,Acanthostracion notacanthus,NA,europe,0.8,CR
193768,Acanthostracion notacanthus,NA,europe,NA,DD
193768,Acanthostracion notacanthus,NA,europe,0.8,CR
193768,Acanthostracion notacanthus,NA,europe,0.6,EN
60485860,Uncisudis longirostra,DD,europe,NA,DD
15622706,Polymixia nobilis,LC,europe,0,LC
188486,Chromis limbata,LC,europe,0,LC
155125,Scorpaena azorica,DD,europe,NA,DD
15622789,Scorpaena laevis,DD,europe,NA,DD
21132668,Trachinus pellegrini,DD,europe,NA,DD
21132672,Aphanopus intermedius,LC,europe,0,LC
187455,Symphodus trutta,LC,europe,0,LC
187595,Symphodus caeruleus,LC,europe,0,LC
22693621,Haematopus meadewaldoi,EX,europe,1,EX
22694856,Pinguinus impennis,EX,europe,1,EX
16439848,Decapterus punctatus,DD,europe,NA,DD
154613,Synaphobranchus affinis,NA,europe,0.8,CR
154613,Synaphobranchus affinis,NA,europe,NA,DD
154613,Synaphobranchus affinis,NA,europe,0.8,CR
154613,Synaphobranchus affinis,NA,europe,0.6,EN
154668,Linophryne lucifer,LC,europe,0,LC
154981,Paraliparis copei,NA,europe,0.8,CR
154981,Paraliparis copei,NA,europe,NA,DD
154981,Paraliparis copei,NA,europe,0.8,CR
154981,Paraliparis copei,NA,europe,0.6,EN
155075,Remora albescens,NA,europe,0.8,CR
155075,Remora albescens,NA,europe,NA,DD
155075,Remora albescens,NA,europe,0.8,CR
155075,Remora albescens,NA,europe,0.6,EN
155106,Kali macrodon,NA,europe,0.8,CR
